,OFFSET,DURATION,FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,MANUAL ID,CONFIDENCE
0,0.5581395348837209,1.7674418604651163,./cosmos_random_sample_processing/,XC100864 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,0,9.299591836734693,44100,bird,0.9144951031831772
1,4.325581395348837,0.09302325581395365,./cosmos_random_sample_processing/,XC100864 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,0,9.299591836734693,44100,bird,0.1575878574141511
2,6.046511627906977,8.0,./cosmos_random_sample_processing/,XC100864 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,0,9.299591836734693,44100,bird,1.0
3,1.441860465116279,0.558139534883721,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7430047703277164
4,2.0,0.2325581395348837,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.706070577891069
5,4.372093023255814,1.558139534883721,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.842912218947719
6,7.023255813953488,0.9767441860465116,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.87148572297198
7,8.604651162790697,0.04651162790697683,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.25729491259655396
8,8.651162790697674,0.27906976744186096,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.50781031045921
9,9.046511627906977,0.6279069767441854,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7711863711890624
10,10.883720930232558,1.116279069767442,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.8565185543230556
11,12.232558139534884,0.325581395348836,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.48156646469497044
12,12.627906976744185,0.09302325581395365,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.4887204319681129
13,12.720930232558139,0.09302325581395365,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.3556494922394133
14,12.86046511627907,0.06976744186046524,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.39666749854981115
15,13.093023255813954,0.39534883720930125,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.5415504605808282
16,13.511627906976745,0.4651162790697665,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7525101040162295
17,13.976744186046512,1.8139534883720927,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7267909333287359
18,17.88372093023256,0.11627906976744029,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.27759117057311844
19,18.46511627906977,1.5348837209302317,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.854810600812358
20,20.488372093023255,1.511627906976745,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7271611808984212
21,22.046511627906977,1.6976744186046524,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.828492747583877
22,23.74418604651163,0.25581395348837077,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.712221607362229
23,24.0,0.20930232558139394,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7894801963804884
24,24.302325581395348,0.5348837209302353,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6723328981890668
25,24.837209302325583,0.5116279069767415,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6997721642368601
26,25.348837209302324,0.06976744186046702,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.5950951763322447
27,25.441860465116278,0.5581395348837219,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7748758640424013
28,26.046511627906977,0.5348837209302317,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7182111134401971
29,26.627906976744185,0.5116279069767451,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6707583473376341
30,27.13953488372093,0.04651162790697683,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.5762057172027617
31,27.186046511627907,0.8139534883720927,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6811976047652397
32,28.069767441860463,0.5348837209302353,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6791735426679313
33,28.674418604651162,1.9534883720930232,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7571750446830577
34,30.627906976744185,0.6744186046511622,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.572143979419197
35,31.697674418604652,0.3255813953488378,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.24260726929907572
36,32.06976744186046,1.8837209302325562,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7902858685480261
37,33.97674418604651,0.418604651162795,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.743332863077571
38,36.58139534883721,2.8372093023255758,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.8649369033805222
39,39.97674418604651,0.4418604651162781,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.2210326742954626
40,40.41860465116279,0.48837209302325846,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6562951442903767
41,40.906976744186046,1.279069767441861,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.682064091305027
42,42.27906976744186,0.23255813953488058,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.7105977532427148
43,42.651162790697676,0.27906976744186096,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.4755461046528619
44,43.2093023255814,0.13953488372092693,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.43737791133695536
45,43.395348837209305,0.06976744186046346,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.3465351681577839
46,43.46511627906977,0.7441860465116292,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6604365136849683
47,44.23255813953488,0.04651162790698038,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.5174692306608719
48,44.27906976744186,1.0232558139534902,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.625507881479569
49,45.30232558139535,0.32558139534883423,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6612166932245536
50,45.627906976744185,0.9069767441860463,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.6434200531213804
51,46.72093023255814,1.279069767441861,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.8594483668634102
52,48.02325581395349,0.9534883720930196,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.8045620555741392
53,49.18604651162791,0.2093023255813975,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.5577913670713459
54,49.74418604651163,0.25581395348837077,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.4755021627209685
55,50.06976744186046,1.8139534883720927,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.8602000051721126
56,51.97674418604651,1.0465116279069804,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.646121220441955
57,55.86046511627907,0.13953488372092693,./cosmos_random_sample_processing/,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,0,137.37795918367348,44100,bird,0.30338855369441264
