Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Myiodynastes maculatus,Streaked Flycatcher,0.9884
3.0,6.0,Myiodynastes maculatus,Streaked Flycatcher,0.9960
6.0,9.0,Myiodynastes maculatus,Streaked Flycatcher,0.9926
9.0,12.0,Myiodynastes maculatus,Streaked Flycatcher,0.9722
12.0,15.0,Myiodynastes maculatus,Streaked Flycatcher,0.9929
15.0,18.0,Myiodynastes maculatus,Streaked Flycatcher,0.9792
18.0,21.0,Myiodynastes maculatus,Streaked Flycatcher,0.8028
