Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Gavia stellata,Red-throated Loon,0.6840
0,3.0,Branta bernicla,Brant,0.1249
0,3.0,Egretta garzetta,Little Egret,0.1024
