Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Tolmomyias poliocephalus,Gray-crowned Flycatcher,0.7422
0,3.0,Camptostoma obsoletum,Southern Beardless-Tyrannulet,0.6999
3.0,6.0,Crypturellus soui,Little Tinamou,0.2189
6.0,9.0,Myiarchus ferox,Short-crested Flycatcher,0.4659
6.0,9.0,Tolmomyias poliocephalus,Gray-crowned Flycatcher,0.3798
6.0,9.0,Anairetes parulus,Tufted Tit-Tyrant,0.1213
