Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Cyanocorax violaceus,Violaceous Jay,0.9961
3.0,6.0,Cyanocorax violaceus,Violaceous Jay,0.9730
6.0,9.0,Cyanocorax violaceus,Violaceous Jay,0.9972
9.0,12.0,Cyanocorax violaceus,Violaceous Jay,0.9985
12.0,15.0,Cyanocorax violaceus,Violaceous Jay,0.4816
15.0,18.0,Cyanocorax violaceus,Violaceous Jay,0.9407
21.0,24.0,Cyanocorax violaceus,Violaceous Jay,0.9995
27.0,30.0,Cyanocorax violaceus,Violaceous Jay,0.8388
