Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Nemosia pileata,Hooded Tanager,0.8911
3.0,6.0,Nemosia pileata,Hooded Tanager,0.9958
3.0,6.0,Euphonia violacea,Violaceous Euphonia,0.3986
