Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Adelomyia melanogenys,Speckled Hummingbird,0.9562
3.0,6.0,Adelomyia melanogenys,Speckled Hummingbird,0.6918
3.0,6.0,Arremon brunneinucha,Chestnut-capped Brushfinch,0.1012
6.0,9.0,Adelomyia melanogenys,Speckled Hummingbird,0.8104
9.0,12.0,Adelomyia melanogenys,Speckled Hummingbird,0.9249
12.0,15.0,Adelomyia melanogenys,Speckled Hummingbird,0.2405
15.0,18.0,Adelomyia melanogenys,Speckled Hummingbird,0.8703
18.0,21.0,Adelomyia melanogenys,Speckled Hummingbird,0.2761
