Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Calidris alba,Sanderling,0.6650
0,3.0,Arenaria interpres,Ruddy Turnstone,0.3424
0,3.0,Calidris alpina,Dunlin,0.2740
