Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Todirostrum poliocephalum,Gray-headed Tody-Flycatcher,0.4731
3.0,6.0,Todirostrum poliocephalum,Gray-headed Tody-Flycatcher,0.3842
3.0,6.0,Todirostrum maculatum,Spotted Tody-Flycatcher,0.1499
6.0,9.0,Todirostrum cinereum,Common Tody-Flycatcher,0.7354
6.0,9.0,Todirostrum maculatum,Spotted Tody-Flycatcher,0.2594
6.0,9.0,Phylloscartes ophthalmicus,Marble-faced Bristle-Tyrant,0.1300
9.0,12.0,Todirostrum poliocephalum,Gray-headed Tody-Flycatcher,0.7935
9.0,12.0,Todirostrum maculatum,Spotted Tody-Flycatcher,0.3325
