Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Campephilus melanoleucos,Crimson-crested Woodpecker,0.9973
3.0,6.0,Campephilus melanoleucos,Crimson-crested Woodpecker,0.9999
