Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,Saltator maximus,Buff-throated Saltator,0.1083
6.0,9.0,Saltator maximus,Buff-throated Saltator,0.2252
9.0,12.0,Saltator maximus,Buff-throated Saltator,0.1000
12.0,15.0,Myiothlypis coronata,Russet-crowned Warbler,0.2910
15.0,18.0,Myiothlypis coronata,Russet-crowned Warbler,0.3170
15.0,18.0,Mimus longicaudatus,Long-tailed Mockingbird,0.2837
