FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,3.0,3.0,48000,Wattled Guan,0.9997
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,6.0,3.0,48000,Wattled Guan,0.555
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,6.0,3.0,48000,Ornate Flycatcher,0.1009
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,9.0,3.0,48000,Golden-crowned Flycatcher,0.86
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,12.0,3.0,48000,Golden-crowned Flycatcher,0.8412
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,15.0,3.0,48000,Golden-crowned Flycatcher,0.352
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,18.0,3.0,48000,Wattled Guan,1.0
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-257423.wav,53.62390022675737,1,21.0,3.0,48000,Wattled Guan,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,0.0,3.0,48000,Wattled Guan,1.0
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,3.0,3.0,48000,Wattled Guan,0.715
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,3.0,3.0,48000,Common Crane,0.2675
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,15.0,3.0,48000,Rufous-bellied Euphonia,0.7531
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,24.0,3.0,48000,Ornate Flycatcher,0.1904
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,30.0,3.0,48000,Wattled Guan,0.9971
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,33.0,3.0,48000,Toucan Barbet,0.1043
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,36.0,3.0,48000,Toucan Barbet,0.8666
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,36.0,3.0,48000,Morepork,0.4544
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,39.0,3.0,48000,Ruddy Pigeon,0.5368
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,45.0,3.0,48000,Crested Oropendola,0.359
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,66.0,3.0,48000,Crimson-crested Woodpecker,0.1528
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,72.0,3.0,48000,Sunbittern,0.5231
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,75.0,3.0,48000,Zebra Dove,0.2815
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,75.0,3.0,48000,Wattled Guan,0.1492
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,78.0,3.0,48000,Wattled Guan,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Aburria-aburri-387212.wav,183.90208616780046,1,81.0,3.0,48000,Ruddy Pigeon,0.4685
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Accipiter-bicolor-451839.wav,12.339773242630386,1,0.0,3.0,48000,Bicolored Hawk,0.7095
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Accipiter-bicolor-451839.wav,12.339773242630386,1,0.0,3.0,48000,Cooper's Hawk,0.5168
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Accipiter-striatus-481896.wav,12.169160997732426,1,0.0,3.0,48000,Sharp-shinned Hawk,0.9994
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,0.0,3.0,48000,Spotted Sandpiper,0.996
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,0.0,3.0,48000,Peruvian Pygmy-Owl,0.4997
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,0.0,3.0,48000,Solitary Sandpiper,0.4445
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,3.0,3.0,48000,Spotted Sandpiper,0.8716
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,3.0,3.0,48000,Solitary Sandpiper,0.6836
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,6.0,3.0,48000,Spotted Sandpiper,0.9887
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,9.0,3.0,48000,Spotted Sandpiper,0.9802
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,12.0,3.0,48000,Green Sandpiper,0.9518
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,12.0,3.0,48000,Spotted Sandpiper,0.2057
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,12.0,3.0,48000,Black Woodpecker,0.1298
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,15.0,3.0,48000,Green Sandpiper,0.3837
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,18.0,3.0,48000,Spotted Sandpiper,0.9689
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257516.wav,47.368752834467124,1,18.0,3.0,48000,Solitary Sandpiper,0.242
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,0.0,3.0,48000,Spotted Sandpiper,0.8503
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,0.0,3.0,48000,Masked Gnatcatcher,0.3264
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,3.0,3.0,48000,Spotted Sandpiper,0.5373
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,6.0,3.0,48000,Spotted Sandpiper,0.639
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,6.0,3.0,48000,Pygmy Nuthatch,0.2406
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,6.0,3.0,48000,Little Stint,0.1992
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,9.0,3.0,48000,Spotted Sandpiper,0.3856
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,9.0,3.0,48000,Spotted Redshank,0.1364
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,12.0,3.0,48000,Long-tailed Mockingbird,0.5682
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,12.0,3.0,48000,Common Virtuoso Katydid,0.2239
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,15.0,3.0,48000,Yellow Tyrannulet,0.4359
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,15.0,3.0,48000,Common Virtuoso Katydid,0.3854
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,15.0,3.0,48000,Long-tailed Mockingbird,0.1717
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,15.0,3.0,48000,Eurasian Blackbird,0.1035
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-257519.wav,48.27859410430839,1,18.0,3.0,48000,Spotted Sandpiper,0.8646
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-415533.wav,36.67809523809524,1,0.0,3.0,48000,Solitary Sandpiper,0.545
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-415533.wav,36.67809523809524,1,3.0,3.0,48000,Pale-legged Leaf Warbler,0.1137
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-415533.wav,36.67809523809524,1,6.0,3.0,48000,Gray Treepie,0.6928
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-415533.wav,36.67809523809524,1,6.0,3.0,48000,Black-naped Oriole,0.1369
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Actitis-macularius-448472.wav,10.292607709750566,1,0.0,3.0,48000,Spotted Sandpiper,0.9973
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,0.0,3.0,48000,Speckled Hummingbird,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,0.0,3.0,48000,Common Chlorospingus,0.1171
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,3.0,3.0,48000,Speckled Hummingbird,1.0
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,6.0,3.0,48000,Speckled Hummingbird,0.9981
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,9.0,3.0,48000,Speckled Hummingbird,0.9787
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,12.0,3.0,48000,Speckled Hummingbird,0.9981
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,15.0,3.0,48000,Speckled Hummingbird,0.8385
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-218195.wav,47.72571428571428,1,18.0,3.0,48000,Speckled Hummingbird,0.8338
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,0.0,3.0,48000,Speckled Hummingbird,0.9942
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,3.0,3.0,48000,Speckled Hummingbird,0.987
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,3.0,3.0,48000,Cinnamon Hummingbird,0.113
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,6.0,3.0,48000,Speckled Hummingbird,0.8125
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,9.0,3.0,48000,Speckled Hummingbird,0.8825
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,12.0,3.0,48000,Speckled Hummingbird,0.9964
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,15.0,3.0,48000,Speckled Hummingbird,0.9745
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-45834.wav,46.393469387755104,1,18.0,3.0,48000,Speckled Hummingbird,0.9607
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,0.0,3.0,48000,Speckled Hummingbird,0.9562
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,3.0,3.0,48000,Speckled Hummingbird,0.6918
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,3.0,3.0,48000,Chestnut-capped Brushfinch,0.1012
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,6.0,3.0,48000,Speckled Hummingbird,0.8104
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,9.0,3.0,48000,Speckled Hummingbird,0.9249
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,12.0,3.0,48000,Speckled Hummingbird,0.2405
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,15.0,3.0,48000,Speckled Hummingbird,0.8703
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Adelomyia-melanogenys-542853.wav,51.93142857142857,1,18.0,3.0,48000,Speckled Hummingbird,0.2761
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,0.0,3.0,48000,Yellow-crowned Parrot,0.9739
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,0.0,3.0,48000,Turquoise-fronted Parrot,0.3019
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,3.0,3.0,48000,Turquoise-fronted Parrot,0.8251
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,3.0,3.0,48000,Yellow-crowned Parrot,0.1194
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,6.0,3.0,48000,Turquoise-fronted Parrot,0.3874
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,9.0,3.0,48000,Turquoise-fronted Parrot,0.4756
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,9.0,3.0,48000,Yellow-crowned Parrot,0.4164
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,12.0,3.0,48000,Yellow-crowned Parrot,0.8386
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,12.0,3.0,48000,Bay-headed Tanager,0.5481
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-467090.wav,39.758367346938776,1,15.0,3.0,48000,Turquoise-fronted Parrot,0.5144
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,0.0,3.0,48000,Yellow-crowned Parrot,0.4384
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,0.0,3.0,48000,Turquoise-fronted Parrot,0.1709
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,3.0,3.0,48000,Turquoise-fronted Parrot,0.915
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,3.0,3.0,48000,Yellow-crowned Parrot,0.2827
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,6.0,3.0,48000,Yellow-crowned Parrot,0.3458
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,6.0,3.0,48000,Turquoise-fronted Parrot,0.2267
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,6.0,3.0,48000,Yellow-naped Parrot,0.1209
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,9.0,3.0,48000,Turquoise-fronted Parrot,0.8248
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,9.0,3.0,48000,Yellow-crowned Parrot,0.4032
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,12.0,3.0,48000,Turquoise-fronted Parrot,0.8545
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,15.0,3.0,48000,Yellow-crowned Parrot,0.2391
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-aestiva-52744.wav,42.592063492063495,1,15.0,3.0,48000,Turquoise-fronted Parrot,0.1641
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,0.0,3.0,48000,Orange-winged Parrot,0.9091
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,0.0,3.0,48000,Mealy Parrot,0.2331
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,3.0,3.0,48000,Orange-winged Parrot,0.7086
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,3.0,3.0,48000,Red-lored Parrot,0.3255
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,6.0,3.0,48000,Mealy Parrot,0.3831
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,6.0,3.0,48000,Orange-winged Parrot,0.1403
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,9.0,3.0,48000,Turquoise-fronted Parrot,0.235
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,9.0,3.0,48000,Yellow-crowned Parrot,0.1192
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,15.0,3.0,48000,Strong-billed Woodcreeper,0.1719
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-155444.wav,39.497142857142855,1,15.0,3.0,48000,Golden-olive Woodpecker,0.1706
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,0.0,3.0,48000,Orange-winged Parrot,0.9957
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,0.0,3.0,48000,Mealy Parrot,0.1209
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,3.0,3.0,48000,Orange-winged Parrot,0.9974
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,6.0,3.0,48000,Mealy Parrot,0.7969
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,6.0,3.0,48000,Orange-winged Parrot,0.6916
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,9.0,3.0,48000,Orange-winged Parrot,0.9879
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,9.0,3.0,48000,Mealy Parrot,0.7724
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,12.0,3.0,48000,Orange-winged Parrot,0.9397
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,12.0,3.0,48000,Mealy Parrot,0.4599
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,15.0,3.0,48000,Orange-winged Parrot,0.3231
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,15.0,3.0,48000,Mealy Parrot,0.1492
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,18.0,3.0,48000,Mealy Parrot,0.665
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,18.0,3.0,48000,Orange-winged Parrot,0.4436
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,18.0,3.0,48000,Yellow-crowned Parrot,0.2383
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,18.0,3.0,48000,Red-lored Parrot,0.1212
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,21.0,3.0,48000,Mealy Parrot,0.8582
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,21.0,3.0,48000,Orange-winged Parrot,0.5328
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,24.0,3.0,48000,Long-tailed Tyrant,0.4685
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,24.0,3.0,48000,Lesser Elaenia,0.1145
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,27.0,3.0,48000,Orange-winged Parrot,0.9717
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-174769.wav,70.96780045351474,1,27.0,3.0,48000,Mealy Parrot,0.2297
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,0.0,3.0,48000,Fork-tailed Flycatcher,0.8511
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,0.0,3.0,48000,Orange-winged Parrot,0.5976
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,3.0,3.0,48000,Orange-winged Parrot,0.9732
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,3.0,3.0,48000,Fork-tailed Flycatcher,0.1824
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,6.0,3.0,48000,Orange-winged Parrot,0.8468
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,6.0,3.0,48000,Fork-tailed Flycatcher,0.7516
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,9.0,3.0,48000,Orange-winged Parrot,0.9733
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,9.0,3.0,48000,Fork-tailed Flycatcher,0.2639
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-amazonica-414187.wav,30.93469387755102,1,9.0,3.0,48000,Red-shouldered Macaw,0.2001
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,6.0,3.0,48000,Mealy Parrot,0.9244
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,9.0,3.0,48000,Mealy Parrot,0.9933
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,12.0,3.0,48000,Mealy Parrot,0.9705
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,18.0,3.0,48000,Mealy Parrot,0.3734
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,21.0,3.0,48000,Mealy Parrot,0.9399
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-farinosa-116.wav,61.69877551020408,1,24.0,3.0,48000,Mealy Parrot,0.9875
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-161205.wav,17.791972789115647,1,0.0,3.0,48000,Scaly-naped Parrot,0.9066
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-161205.wav,17.791972789115647,1,3.0,3.0,48000,Turquoise-fronted Parrot,0.3622
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,0.0,3.0,48000,Scaly-naped Parrot,0.8423
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,3.0,3.0,48000,Scaly-naped Parrot,0.9794
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,6.0,3.0,48000,Scaly-naped Parrot,0.9776
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,9.0,3.0,48000,Scaly-naped Parrot,0.8794
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,12.0,3.0,48000,Scaly-naped Parrot,0.9631
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,15.0,3.0,48000,Scaly-naped Parrot,0.9947
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,18.0,3.0,48000,Scaly-naped Parrot,0.9805
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,21.0,3.0,48000,Scaly-naped Parrot,0.9639
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,24.0,3.0,48000,Scaly-naped Parrot,0.9493
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,27.0,3.0,48000,Scaly-naped Parrot,0.9788
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-mercenarius-218390.wav,77.27020408163266,1,30.0,3.0,48000,Scaly-naped Parrot,0.9986
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Amazona-ochrocephala-12092.wav,78.18965986394558,1,0.0,3.0,48000,Yellow-crowned Parrot,0.9777
