Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	12000	scrpih1	Screaming Piha	0.8915
2	Spectrogram 1	1	102.0	105.0	150	12000	scrpih1	Screaming Piha	0.8722
3	Spectrogram 1	1	102.0	105.0	150	12000	rucant2	Rufous-capped Antthrush	0.2064
4	Spectrogram 1	1	111.0	114.0	150	12000	scrpih1	Screaming Piha	0.2198
5	Spectrogram 1	1	114.0	117.0	150	12000	blcman1	Blue-crowned Manakin	0.1087
6	Spectrogram 1	1	117.0	120.0	150	12000	scrpih1	Screaming Piha	0.3209
7	Spectrogram 1	1	12.0	15.0	150	12000	cinant1	Cinereous Antshrike	0.1289
8	Spectrogram 1	1	120.0	123.0	150	12000	scrpih1	Screaming Piha	0.3694
9	Spectrogram 1	1	123.0	126.0	150	12000	scrpih1	Screaming Piha	0.5457
10	Spectrogram 1	1	123.0	126.0	150	12000	rucant2	Rufous-capped Antthrush	0.1256
11	Spectrogram 1	1	126.0	129.0	150	12000	scrpih1	Screaming Piha	0.9336
12	Spectrogram 1	1	126.0	129.0	150	12000	rucant2	Rufous-capped Antthrush	0.2834
13	Spectrogram 1	1	135.0	138.0	150	12000	plwant1	Plain-winged Antshrike	0.1282
14	Spectrogram 1	1	138.0	141.0	150	12000	scrpih1	Screaming Piha	0.8464
15	Spectrogram 1	1	138.0	141.0	150	12000	blcman1	Blue-crowned Manakin	0.1576
16	Spectrogram 1	1	141.0	144.0	150	12000	scrpih1	Screaming Piha	0.7523
17	Spectrogram 1	1	144.0	147.0	150	12000	plwant1	Plain-winged Antshrike	0.1463
18	Spectrogram 1	1	147.0	150.0	150	12000	rudpig	Ruddy Pigeon	0.2255
19	Spectrogram 1	1	15.0	18.0	150	12000	scrpih1	Screaming Piha	0.9352
20	Spectrogram 1	1	15.0	18.0	150	12000	rucant2	Rufous-capped Antthrush	0.1700
21	Spectrogram 1	1	150.0	153.0	150	12000	scrpih1	Screaming Piha	0.8620
22	Spectrogram 1	1	153.0	156.0	150	12000	scrpih1	Screaming Piha	0.9762
23	Spectrogram 1	1	153.0	156.0	150	12000	rucant2	Rufous-capped Antthrush	0.1128
24	Spectrogram 1	1	156.0	159.0	150	12000	scrpih1	Screaming Piha	0.8485
25	Spectrogram 1	1	156.0	159.0	150	12000	blcman1	Blue-crowned Manakin	0.2197
26	Spectrogram 1	1	159.0	162.0	150	12000	scrpih1	Screaming Piha	0.7341
27	Spectrogram 1	1	162.0	165.0	150	12000	scrpih1	Screaming Piha	0.5435
28	Spectrogram 1	1	165.0	168.0	150	12000	scrpih1	Screaming Piha	0.4482
29	Spectrogram 1	1	171.0	174.0	150	12000	scrpih1	Screaming Piha	0.5993
30	Spectrogram 1	1	171.0	174.0	150	12000	rucant2	Rufous-capped Antthrush	0.1265
31	Spectrogram 1	1	174.0	177.0	150	12000	scrpih1	Screaming Piha	0.9923
32	Spectrogram 1	1	177.0	180.0	150	12000	scrpih1	Screaming Piha	0.8527
33	Spectrogram 1	1	18.0	21.0	150	12000	scrpih1	Screaming Piha	0.5295
34	Spectrogram 1	1	183.0	186.0	150	12000	rucant2	Rufous-capped Antthrush	0.2930
35	Spectrogram 1	1	183.0	186.0	150	12000	scrpih1	Screaming Piha	0.1466
36	Spectrogram 1	1	186.0	189.0	150	12000	scrpih1	Screaming Piha	0.1170
37	Spectrogram 1	1	189.0	192.0	150	12000	scrpih1	Screaming Piha	0.9149
38	Spectrogram 1	1	189.0	192.0	150	12000	rucant2	Rufous-capped Antthrush	0.3725
39	Spectrogram 1	1	198.0	201.0	150	12000	scrpih1	Screaming Piha	0.8214
40	Spectrogram 1	1	198.0	201.0	150	12000	rucant2	Rufous-capped Antthrush	0.6794
41	Spectrogram 1	1	201.0	204.0	150	12000	scrpih1	Screaming Piha	0.4350
42	Spectrogram 1	1	201.0	204.0	150	12000	rucant2	Rufous-capped Antthrush	0.2720
43	Spectrogram 1	1	204.0	207.0	150	12000	scrpih1	Screaming Piha	0.9032
44	Spectrogram 1	1	204.0	207.0	150	12000	rucant2	Rufous-capped Antthrush	0.1172
45	Spectrogram 1	1	21.0	24.0	150	12000	rucant2	Rufous-capped Antthrush	0.1070
46	Spectrogram 1	1	210.0	213.0	150	12000	scamac1	Scarlet Macaw	0.6345
47	Spectrogram 1	1	213.0	216.0	150	12000	plwant1	Plain-winged Antshrike	0.1454
48	Spectrogram 1	1	216.0	219.0	150	12000	scrpih1	Screaming Piha	0.4809
49	Spectrogram 1	1	216.0	219.0	150	12000	rucant2	Rufous-capped Antthrush	0.1540
50	Spectrogram 1	1	216.0	219.0	150	12000	blcman1	Blue-crowned Manakin	0.1151
51	Spectrogram 1	1	219.0	222.0	150	12000	rucant2	Rufous-capped Antthrush	0.2715
52	Spectrogram 1	1	219.0	222.0	150	12000	plwant1	Plain-winged Antshrike	0.1544
53	Spectrogram 1	1	219.0	222.0	150	12000	cinant1	Cinereous Antshrike	0.1436
54	Spectrogram 1	1	225.0	228.0	150	12000	blcman1	Blue-crowned Manakin	0.1544
55	Spectrogram 1	1	24.0	27.0	150	12000	scrpih1	Screaming Piha	0.1860
56	Spectrogram 1	1	24.0	27.0	150	12000	plwant1	Plain-winged Antshrike	0.1319
57	Spectrogram 1	1	27.0	30.0	150	12000	scrpih1	Screaming Piha	0.6423
58	Spectrogram 1	1	30.0	33.0	150	12000	scrpih1	Screaming Piha	0.9663
59	Spectrogram 1	1	30.0	33.0	150	12000	rucant2	Rufous-capped Antthrush	0.2581
60	Spectrogram 1	1	36.0	39.0	150	12000	scrpih1	Screaming Piha	0.8110
61	Spectrogram 1	1	36.0	39.0	150	12000	rucant2	Rufous-capped Antthrush	0.2409
62	Spectrogram 1	1	39.0	42.0	150	12000	rucant2	Rufous-capped Antthrush	0.1900
63	Spectrogram 1	1	42.0	45.0	150	12000	scrpih1	Screaming Piha	0.3856
64	Spectrogram 1	1	42.0	45.0	150	12000	rucant2	Rufous-capped Antthrush	0.2510
65	Spectrogram 1	1	45.0	48.0	150	12000	scrpih1	Screaming Piha	0.2841
66	Spectrogram 1	1	51.0	54.0	150	12000	scrpih1	Screaming Piha	0.7481
67	Spectrogram 1	1	51.0	54.0	150	12000	rucant2	Rufous-capped Antthrush	0.2911
68	Spectrogram 1	1	54.0	57.0	150	12000	scrpih1	Screaming Piha	0.8252
69	Spectrogram 1	1	57.0	60.0	150	12000	scrpih1	Screaming Piha	0.9035
70	Spectrogram 1	1	6.0	9.0	150	12000	rucant2	Rufous-capped Antthrush	0.1972
71	Spectrogram 1	1	60.0	63.0	150	12000	scrpih1	Screaming Piha	0.9391
72	Spectrogram 1	1	66.0	69.0	150	12000	scrpih1	Screaming Piha	0.3146
73	Spectrogram 1	1	66.0	69.0	150	12000	blcman1	Blue-crowned Manakin	0.2059
74	Spectrogram 1	1	66.0	69.0	150	12000	rucant2	Rufous-capped Antthrush	0.1170
75	Spectrogram 1	1	69.0	72.0	150	12000	scrpih1	Screaming Piha	0.5526
