,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
28,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,75.0,3.0,48000,Turdus leucomelas,0.6865511536598206
29,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,78.0,3.0,48000,Pycnonotus cafer,0.09915239363908768
30,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,81.0,3.0,48000,Pycnonotus cafer,0.762417733669281
31,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,84.0,3.0,48000,Turdus leucomelas,0.5281804203987122
32,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,87.0,3.0,48000,Turdus leucomelas,0.44925060868263245
33,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,90.0,3.0,48000,Turdus leucomelas,0.8260401487350464
34,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,93.0,3.0,48000,Thamnophilus ruficapillus,0.04871055483818054
35,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,96.0,3.0,48000,Turdus leucomelas,0.37560102343559265
36,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,99.0,3.0,48000,Turdus leucomelas,0.8092840313911438
37,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,102.0,3.0,48000,Turdus leucomelas,0.46451568603515625
38,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,105.0,3.0,48000,Turdus leucomelas,0.727910041809082
39,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,108.0,3.0,48000,Pycnonotus capensis,0.031150732189416885
40,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,111.0,3.0,48000,Turdus leucomelas,0.08198897540569305
41,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,114.0,3.0,48000,Turdus leucomelas,0.36513617634773254
42,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,117.0,3.0,48000,Turdus leucomelas,0.6623354554176331
43,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,120.0,3.0,48000,Turdus leucomelas,0.6781978011131287
44,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,123.0,3.0,48000,Turdus leucomelas,0.61723393201828
45,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,126.0,3.0,48000,Turdus leucomelas,0.6635660529136658
46,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,129.0,3.0,48000,Turdus leucomelas,0.7462610006332397
47,.\cosmos_random_sample_processing\,XC101469 - Pale-breasted Thrush - Turdus leucomelas.mp3,137.37797916666668,0,132.0,3.0,48000,Turdus leucomelas,0.8466107845306396
48,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,0.0,3.0,48000,Zonotrichia capensis,0.5914463400840759
49,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,3.0,3.0,48000,Spizella atrogularis,0.39442554116249084
50,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,12.0,3.0,48000,Zonotrichia capensis,0.8867545127868652
51,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,15.0,3.0,48000,Euphonia affinis,0.10625831037759781
52,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,18.0,3.0,48000,Zonotrichia capensis,0.8460164666175842
53,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,24.0,3.0,48000,Zonotrichia capensis,0.9221375584602356
54,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,30.0,3.0,48000,Zonotrichia capensis,0.8976860046386719
55,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,36.0,3.0,48000,Sturnella magna,0.3881726562976837
56,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,39.0,3.0,48000,Zonotrichia capensis,0.5952076315879822
57,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,48.0,3.0,48000,Zonotrichia capensis,0.875812292098999
58,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,54.0,3.0,48000,Zonotrichia capensis,0.9254484176635742
59,.\cosmos_random_sample_processing\,XC101564 - Rufous-collared Sparrow - Zonotrichia capensis costaricensis.mp3,63.921645833333336,0,60.0,3.0,48000,Zonotrichia capensis,0.9104877710342407
60,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,0.0,3.0,48000,Metallura tyrianthina,0.012095164507627487
61,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,3.0,3.0,48000,Myioborus miniatus,0.9581961631774902
62,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,6.0,3.0,48000,Leptotila megalura,0.05431754142045975
63,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,9.0,3.0,48000,Tangara parzudakii,0.23560607433319092
64,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,12.0,3.0,48000,Cochoa viridis,0.15940243005752563
65,.\cosmos_random_sample_processing\,XC101694 - Slate-throated Whitestart - Myioborus miniatus sanctaemartae.mp3,23.013895833333333,0,18.0,3.0,48000,Myioborus miniatus,0.8795859813690186
66,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,0.0,3.0,48000,Turdus merula,0.554107129573822
67,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,3.0,3.0,48000,Piranga olivacea,0.03944199159741402
68,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,15.0,3.0,48000,Bucco macrodactylus,0.017292404547333717
69,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,18.0,3.0,48000,Turdus merula,0.5585913062095642
70,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,21.0,3.0,48000,Turdus leucomelas,0.054258376359939575
71,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,24.0,3.0,48000,Turdus merula,0.50555419921875
72,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,27.0,3.0,48000,Turdus leucomelas,0.4681532680988312
73,.\cosmos_random_sample_processing\,XC101816 - Pale-breasted Thrush - Turdus leucomelas albiventer.mp3,34.40327083333333,0,30.0,3.0,48000,Turdus leucomelas,0.03201793134212494
74,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,0.0,3.0,48000,Phylloscopus coronatus,0.38230806589126587
75,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,3.0,3.0,48000,Myioborus miniatus,0.6172189712524414
76,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,9.0,3.0,48000,Myioborus miniatus,0.3846341669559479
77,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,12.0,3.0,48000,Dactylortyx thoracicus,0.04747911915183067
78,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,15.0,3.0,48000,Myioborus miniatus,0.7597314119338989
79,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,21.0,3.0,48000,Grallaria flavotincta,0.026693210005760193
80,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,24.0,3.0,48000,Myioborus miniatus,0.5966827273368835
81,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,30.0,3.0,48000,Myioborus miniatus,0.34063225984573364
82,.\cosmos_random_sample_processing\,XC102025 - Slate-throated Whitestart - Myioborus miniatus ballux.mp3,36.15347916666666,0,33.0,3.0,48000,Myioborus miniatus,0.7935562133789062
83,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,0.0,3.0,48000,Trogon viridis,0.125116229057312
84,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,3.0,3.0,48000,Trogon viridis,0.06199808046221733
85,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,6.0,3.0,48000,Trogon viridis,0.20681658387184143
86,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,12.0,3.0,48000,Trogon viridis,0.020092109218239784
87,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,18.0,3.0,48000,Trogon viridis,0.027621902525424957
88,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,21.0,3.0,48000,Trogon viridis,0.06573641300201416
89,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,24.0,3.0,48000,Trogon viridis,0.02191578969359398
90,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,27.0,3.0,48000,Trogon viridis,0.6212872266769409
91,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,30.0,3.0,48000,Trogon viridis,0.16135723888874054
92,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,33.0,3.0,48000,Trogon viridis,0.15720948576927185
93,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,36.0,3.0,48000,Trogon viridis,0.19180114567279816
94,.\cosmos_random_sample_processing\,XC103462 - Green-backed Trogon - Trogon viridis.mp3,44.172,0,39.0,3.0,48000,Trogon viridis,0.2923071086406708
95,.\cosmos_random_sample_processing\,XC104324 - Slate-throated Whitestart - Myioborus miniatus.mp3,18.050625,0,0.0,3.0,48000,Trogon collaris,0.061944372951984406
96,.\cosmos_random_sample_processing\,XC104324 - Slate-throated Whitestart - Myioborus miniatus.mp3,18.050625,0,9.0,3.0,48000,Trogon collaris,0.22446641325950623
97,.\cosmos_random_sample_processing\,XC104324 - Slate-throated Whitestart - Myioborus miniatus.mp3,18.050625,0,12.0,3.0,48000,Arborophila ardens,0.05054035782814026
98,.\cosmos_random_sample_processing\,XC104324 - Slate-throated Whitestart - Myioborus miniatus.mp3,18.050625,0,15.0,3.0,48000,Ptilorrhoa leucosticta,0.08824717998504639
99,.\cosmos_random_sample_processing\,XC104467 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,17.8444375,0,3.0,3.0,48000,Microcerculus marginatus,0.15220436453819275
100,.\cosmos_random_sample_processing\,XC104467 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,17.8444375,0,6.0,3.0,48000,Tetrao urogallus,0.03802618011832237
101,.\cosmos_random_sample_processing\,XC104467 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,17.8444375,0,9.0,3.0,48000,Microcerculus marginatus,0.04975999891757965
102,.\cosmos_random_sample_processing\,XC104474 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.177979166666667,0,0.0,3.0,48000,Myioborus miniatus,0.025166917592287064
103,.\cosmos_random_sample_processing\,XC104474 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.177979166666667,0,12.0,3.0,48000,Euphonia affinis,0.0127028813585639
104,.\cosmos_random_sample_processing\,XC104474 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.177979166666667,0,15.0,3.0,48000,Cyanoptila cyanomelana,0.010146945714950562
105,.\cosmos_random_sample_processing\,XC104474 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.177979166666667,0,18.0,3.0,48000,Ictinia plumbea,0.10693837702274323
106,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,0.0,3.0,48000,Zonotrichia capensis,0.4199886620044708
107,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,3.0,3.0,48000,Sicalis luteola,0.016795100644230843
108,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,12.0,3.0,48000,Chlorospingus flavopectus,0.0346611887216568
109,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,15.0,3.0,48000,Zonotrichia capensis,0.4253120720386505
110,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,18.0,3.0,48000,Zonotrichia capensis,0.7829452157020569
111,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,21.0,3.0,48000,Tangara desmaresti,0.1425805687904358
112,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,24.0,3.0,48000,Chlorospingus flavopectus,0.06898067146539688
113,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,27.0,3.0,48000,Zonotrichia capensis,0.693315863609314
114,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,45.0,3.0,48000,Atlapetes pallidiceps,0.020195329561829567
115,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,48.0,3.0,48000,Tangara desmaresti,0.014462879858911037
116,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,57.0,3.0,48000,Zonotrichia capensis,0.5424442291259766
117,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,60.0,3.0,48000,Emberiza elegans,0.05149685591459274
118,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,63.0,3.0,48000,Clanga clanga,0.03564567118883133
119,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,66.0,3.0,48000,Zonotrichia capensis,0.6263348460197449
120,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,69.0,3.0,48000,Elaenia martinica,0.08726631850004196
121,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,72.0,3.0,48000,Stilpnia cyanicollis,0.03410983458161354
122,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,75.0,3.0,48000,Zonotrichia capensis,0.7961552739143372
123,.\cosmos_random_sample_processing\,XC104667 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,88.416,0,84.0,3.0,48000,Zonotrichia capensis,0.7695855498313904
124,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,0.0,3.0,48000,Grallaria quitensis,0.118503138422966
125,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,3.0,3.0,48000,Mionectes oleagineus,0.07779242843389511
126,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,6.0,3.0,48000,Selenidera spectabilis,0.01582680456340313
127,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,9.0,3.0,48000,Piculus callopterus,0.020833583548665047
128,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,12.0,3.0,48000,Psarocolius decumanus,0.029575848951935768
129,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,15.0,3.0,48000,Tauraco schalowi,0.034319400787353516
130,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,18.0,3.0,48000,Chroicocephalus ridibundus,0.01177411898970604
131,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,21.0,3.0,48000,Trichodere cockerelli,0.0654151514172554
132,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,24.0,3.0,48000,Penelope dabbenei,0.07389338314533234
133,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,27.0,3.0,48000,Buteo lineatus,0.11004175245761871
134,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,30.0,3.0,48000,Zapornia tabuensis,0.015903115272521973
135,.\cosmos_random_sample_processing\,XC107585 - Blue-grey Tanager - Thraupis episcopus.mp3,37.27675,0,33.0,3.0,48000,Penelope dabbenei,0.41209980845451355
136,.\cosmos_random_sample_processing\,XC107984 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,6.243270833333334,0,3.0,3.0,48000,Acropternis orthonyx,0.18711720407009125
137,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,0.0,3.0,48000,Cranioleuca erythrops,0.05171046406030655
138,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,3.0,3.0,48000,Orchesticus abeillei,0.46088314056396484
139,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,6.0,3.0,48000,Orchesticus abeillei,0.6630019545555115
140,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,9.0,3.0,48000,Idiopsar speculifer,0.47629767656326294
141,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,12.0,3.0,48000,Orchesticus abeillei,0.11445803195238113
142,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,18.0,3.0,48000,Machetornis rixosa,0.027629593387246132
143,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,21.0,3.0,48000,Orchesticus abeillei,0.3674716651439667
144,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,24.0,3.0,48000,Idiopsar speculifer,0.2195812314748764
145,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,27.0,3.0,48000,Orchesticus abeillei,0.4981112480163574
146,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,30.0,3.0,48000,Chlorospingus flavopectus,0.13883459568023682
147,.\cosmos_random_sample_processing\,XC108420 - Yellow-olive Flatbill - Tolmomyias sulphurescens peruvianus.mp3,36.048,0,33.0,3.0,48000,Orchesticus abeillei,0.04407399520277977
148,.\cosmos_random_sample_processing\,XC108933 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,13.4530625,0,3.0,3.0,48000,Microcerculus marginatus,0.8975946307182312
149,.\cosmos_random_sample_processing\,XC108933 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,13.4530625,0,6.0,3.0,48000,Tachyphonus delatrii,0.0193246528506279
150,.\cosmos_random_sample_processing\,XC108933 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,13.4530625,0,9.0,3.0,48000,Microcerculus marginatus,0.9138487577438354
151,.\cosmos_random_sample_processing\,XC11401 - White-throated Toucan - Ramphastos tucanus.mp3,44.43429166666667,0,0.0,3.0,48000,Ramphastos tucanus,0.9854773879051208
