Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	12000	scrpih1	Screaming Piha	0.8818
2	Spectrogram 1	1	102.0	105.0	150	12000	scrpih1	Screaming Piha	0.1534
3	Spectrogram 1	1	105.0	108.0	150	12000	scrpih1	Screaming Piha	0.8504
4	Spectrogram 1	1	108.0	111.0	150	12000	scrpih1	Screaming Piha	0.5942
5	Spectrogram 1	1	111.0	114.0	150	12000	scrpih1	Screaming Piha	0.3771
6	Spectrogram 1	1	114.0	117.0	150	12000	scrpih1	Screaming Piha	0.5322
7	Spectrogram 1	1	117.0	120.0	150	12000	scrpih1	Screaming Piha	0.9569
8	Spectrogram 1	1	12.0	15.0	150	12000	scrpih1	Screaming Piha	0.8700
9	Spectrogram 1	1	120.0	123.0	150	12000	scrpih1	Screaming Piha	0.3717
10	Spectrogram 1	1	123.0	126.0	150	12000	scrpih1	Screaming Piha	0.8850
11	Spectrogram 1	1	126.0	129.0	150	12000	scrpih1	Screaming Piha	0.9485
12	Spectrogram 1	1	129.0	132.0	150	12000	scrpih1	Screaming Piha	0.9105
13	Spectrogram 1	1	132.0	135.0	150	12000	scrpih1	Screaming Piha	0.2223
14	Spectrogram 1	1	135.0	138.0	150	12000	scrpih1	Screaming Piha	0.9181
15	Spectrogram 1	1	138.0	141.0	150	12000	scrpih1	Screaming Piha	0.9633
16	Spectrogram 1	1	141.0	144.0	150	12000	scrpih1	Screaming Piha	0.2842
17	Spectrogram 1	1	144.0	147.0	150	12000	scrpih1	Screaming Piha	0.9702
18	Spectrogram 1	1	147.0	150.0	150	12000	scrpih1	Screaming Piha	0.9786
19	Spectrogram 1	1	15.0	18.0	150	12000	scrpih1	Screaming Piha	0.2335
20	Spectrogram 1	1	15.0	18.0	150	12000	blttro2	Black-throated Trogon	0.1817
21	Spectrogram 1	1	150.0	153.0	150	12000	scrpih1	Screaming Piha	0.5475
22	Spectrogram 1	1	153.0	156.0	150	12000	scrpih1	Screaming Piha	0.4033
23	Spectrogram 1	1	153.0	156.0	150	12000	rucant2	Rufous-capped Antthrush	0.1135
24	Spectrogram 1	1	156.0	159.0	150	12000	scrpih1	Screaming Piha	0.4770
25	Spectrogram 1	1	156.0	159.0	150	12000	blfnun1	Black-fronted Nunbird	0.1011
26	Spectrogram 1	1	159.0	162.0	150	12000	scrpih1	Screaming Piha	0.8164
27	Spectrogram 1	1	162.0	165.0	150	12000	scrpih1	Screaming Piha	0.9903
28	Spectrogram 1	1	165.0	168.0	150	12000	scrpih1	Screaming Piha	0.6076
29	Spectrogram 1	1	168.0	171.0	150	12000	scrpih1	Screaming Piha	0.9832
30	Spectrogram 1	1	171.0	174.0	150	12000	scrpih1	Screaming Piha	0.8859
31	Spectrogram 1	1	174.0	177.0	150	12000	scrpih1	Screaming Piha	0.7977
32	Spectrogram 1	1	177.0	180.0	150	12000	ruboro1	Russet-backed Oropendola	0.1469
33	Spectrogram 1	1	177.0	180.0	150	12000	scrpih1	Screaming Piha	0.1327
34	Spectrogram 1	1	18.0	21.0	150	12000	scrpih1	Screaming Piha	0.7947
35	Spectrogram 1	1	180.0	183.0	150	12000	scrpih1	Screaming Piha	0.9757
36	Spectrogram 1	1	183.0	186.0	150	12000	gilbar1	Gilded Barbet	0.2263
37	Spectrogram 1	1	186.0	189.0	150	12000	scrpih1	Screaming Piha	0.9172
38	Spectrogram 1	1	189.0	192.0	150	12000	scrpih1	Screaming Piha	0.6769
39	Spectrogram 1	1	192.0	195.0	150	12000	scrpih1	Screaming Piha	0.9129
40	Spectrogram 1	1	195.0	198.0	150	12000	scrpih1	Screaming Piha	0.3129
41	Spectrogram 1	1	195.0	198.0	150	12000	pygant1	Pygmy Antwren	0.2654
42	Spectrogram 1	1	198.0	201.0	150	12000	scrpih1	Screaming Piha	0.5955
43	Spectrogram 1	1	201.0	204.0	150	12000	scrpih1	Screaming Piha	0.3271
44	Spectrogram 1	1	204.0	207.0	150	12000	scrpih1	Screaming Piha	0.9300
45	Spectrogram 1	1	207.0	210.0	150	12000	scrpih1	Screaming Piha	0.9565
