Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	12000	rudpig	Ruddy Pigeon	0.1892
2	Spectrogram 1	1	102.0	105.0	150	12000	scrpih1	Screaming Piha	0.9634
3	Spectrogram 1	1	105.0	108.0	150	12000	scrpih1	Screaming Piha	0.8946
4	Spectrogram 1	1	108.0	111.0	150	12000	fotfly	Fork-tailed Flycatcher	0.2490
5	Spectrogram 1	1	108.0	111.0	150	12000	ashtai1	Ashy Tailorbird	0.1194
6	Spectrogram 1	1	111.0	114.0	150	12000	scrpih1	Screaming Piha	0.9194
7	Spectrogram 1	1	114.0	117.0	150	12000	scrpih1	Screaming Piha	0.9937
8	Spectrogram 1	1	117.0	120.0	150	12000	scrpih1	Screaming Piha	0.5565
9	Spectrogram 1	1	12.0	15.0	150	12000	scrpih1	Screaming Piha	0.9777
10	Spectrogram 1	1	120.0	123.0	150	12000	gocspa1	Golden-crowned Spadebill	0.1766
11	Spectrogram 1	1	123.0	126.0	150	12000	scrpih1	Screaming Piha	0.9588
12	Spectrogram 1	1	123.0	126.0	150	12000	gocspa1	Golden-crowned Spadebill	0.3982
13	Spectrogram 1	1	126.0	129.0	150	12000	scrpih1	Screaming Piha	0.9645
14	Spectrogram 1	1	129.0	132.0	150	12000	scrpih1	Screaming Piha	0.9430
15	Spectrogram 1	1	132.0	135.0	150	12000	scrpih1	Screaming Piha	0.3706
16	Spectrogram 1	1	132.0	135.0	150	12000	gocspa1	Golden-crowned Spadebill	0.3544
17	Spectrogram 1	1	135.0	138.0	150	12000	gohman1	Golden-headed Manakin	0.8328
18	Spectrogram 1	1	135.0	138.0	150	12000	whiwre1	Whiskered Wren	0.3593
19	Spectrogram 1	1	135.0	138.0	150	12000	scrpih1	Screaming Piha	0.1420
20	Spectrogram 1	1	138.0	141.0	150	12000	scrpih1	Screaming Piha	0.7070
21	Spectrogram 1	1	138.0	141.0	150	12000	rucant2	Rufous-capped Antthrush	0.2284
22	Spectrogram 1	1	141.0	144.0	150	12000	scrpih1	Screaming Piha	0.9513
23	Spectrogram 1	1	144.0	147.0	150	12000	scrpih1	Screaming Piha	0.9545
24	Spectrogram 1	1	144.0	147.0	150	12000	gocspa1	Golden-crowned Spadebill	0.6409
25	Spectrogram 1	1	15.0	18.0	150	12000	scrpih1	Screaming Piha	0.4774
