Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	12000	scrpih1	Screaming Piha	0.9611
2	Spectrogram 1	1	102.0	105.0	150	12000	scrpih1	Screaming Piha	0.9896
3	Spectrogram 1	1	105.0	108.0	150	12000	scrpih1	Screaming Piha	0.5239
4	Spectrogram 1	1	108.0	111.0	150	12000	scrpih1	Screaming Piha	0.8659
5	Spectrogram 1	1	111.0	114.0	150	12000	scrpih1	Screaming Piha	0.9895
6	Spectrogram 1	1	114.0	117.0	150	12000	scrpih1	Screaming Piha	0.9824
7	Spectrogram 1	1	117.0	120.0	150	12000	scrpih1	Screaming Piha	0.9825
8	Spectrogram 1	1	12.0	15.0	150	12000	scrpih1	Screaming Piha	0.9725
9	Spectrogram 1	1	120.0	123.0	150	12000	scrpih1	Screaming Piha	0.9779
10	Spectrogram 1	1	123.0	126.0	150	12000	scrpih1	Screaming Piha	0.3201
11	Spectrogram 1	1	126.0	129.0	150	12000	scrpih1	Screaming Piha	0.8801
12	Spectrogram 1	1	129.0	132.0	150	12000	scrpih1	Screaming Piha	0.9895
13	Spectrogram 1	1	132.0	135.0	150	12000	scrpih1	Screaming Piha	0.9836
14	Spectrogram 1	1	135.0	138.0	150	12000	scrpih1	Screaming Piha	0.9762
15	Spectrogram 1	1	138.0	141.0	150	12000	scrpih1	Screaming Piha	0.9490
16	Spectrogram 1	1	141.0	144.0	150	12000	scrpih1	Screaming Piha	0.1365
17	Spectrogram 1	1	144.0	147.0	150	12000	scrpih1	Screaming Piha	0.9994
18	Spectrogram 1	1	147.0	150.0	150	12000	scrpih1	Screaming Piha	0.9625
19	Spectrogram 1	1	15.0	18.0	150	12000	scrpih1	Screaming Piha	0.5345
20	Spectrogram 1	1	150.0	153.0	150	12000	scrpih1	Screaming Piha	0.9589
21	Spectrogram 1	1	153.0	156.0	150	12000	scrpih1	Screaming Piha	0.9925
22	Spectrogram 1	1	156.0	159.0	150	12000	scrpih1	Screaming Piha	0.9948
23	Spectrogram 1	1	159.0	162.0	150	12000	scrpih1	Screaming Piha	0.3768
24	Spectrogram 1	1	162.0	165.0	150	12000	scrpih1	Screaming Piha	0.9436
25	Spectrogram 1	1	165.0	168.0	150	12000	scrpih1	Screaming Piha	0.3941
26	Spectrogram 1	1	165.0	168.0	150	12000	ruboro1	Russet-backed Oropendola	0.1815
27	Spectrogram 1	1	168.0	171.0	150	12000	scrpih1	Screaming Piha	0.9940
28	Spectrogram 1	1	171.0	174.0	150	12000	scrpih1	Screaming Piha	0.9935
29	Spectrogram 1	1	174.0	177.0	150	12000	scrpih1	Screaming Piha	0.9954
30	Spectrogram 1	1	177.0	180.0	150	12000	scrpih1	Screaming Piha	0.9960
31	Spectrogram 1	1	18.0	21.0	150	12000	scrpih1	Screaming Piha	0.9939
32	Spectrogram 1	1	180.0	183.0	150	12000	scrpih1	Screaming Piha	0.4370
33	Spectrogram 1	1	183.0	186.0	150	12000	scrpih1	Screaming Piha	0.9938
34	Spectrogram 1	1	186.0	189.0	150	12000	scrpih1	Screaming Piha	0.9975
35	Spectrogram 1	1	189.0	192.0	150	12000	scrpih1	Screaming Piha	0.7375
36	Spectrogram 1	1	192.0	195.0	150	12000	scrpih1	Screaming Piha	0.9989
37	Spectrogram 1	1	195.0	198.0	150	12000	scrpih1	Screaming Piha	0.9957
38	Spectrogram 1	1	198.0	201.0	150	12000	scrpih1	Screaming Piha	0.9990
39	Spectrogram 1	1	201.0	204.0	150	12000	scrpih1	Screaming Piha	0.9942
40	Spectrogram 1	1	204.0	207.0	150	12000	scrpih1	Screaming Piha	0.8713
41	Spectrogram 1	1	207.0	210.0	150	12000	scrpih1	Screaming Piha	0.9948
42	Spectrogram 1	1	21.0	24.0	150	12000	scrpih1	Screaming Piha	0.9902
43	Spectrogram 1	1	210.0	213.0	150	12000	scrpih1	Screaming Piha	0.9931
44	Spectrogram 1	1	213.0	216.0	150	12000	scrpih1	Screaming Piha	0.9969
45	Spectrogram 1	1	216.0	219.0	150	12000	scrpih1	Screaming Piha	0.9954
46	Spectrogram 1	1	219.0	222.0	150	12000	scrpih1	Screaming Piha	0.9399
47	Spectrogram 1	1	222.0	225.0	150	12000	scrpih1	Screaming Piha	0.9990
48	Spectrogram 1	1	225.0	228.0	150	12000	scrpih1	Screaming Piha	0.8176
49	Spectrogram 1	1	228.0	231.0	150	12000	scrpih1	Screaming Piha	0.3867
50	Spectrogram 1	1	228.0	231.0	150	12000	silant1	Silvered Antbird	0.1008
51	Spectrogram 1	1	231.0	234.0	150	12000	scrpih1	Screaming Piha	0.9677
52	Spectrogram 1	1	234.0	237.0	150	12000	scrpih1	Screaming Piha	0.5321
53	Spectrogram 1	1	237.0	240.0	150	12000	scrpih1	Screaming Piha	0.9961
54	Spectrogram 1	1	24.0	27.0	150	12000	scrpih1	Screaming Piha	0.9775
55	Spectrogram 1	1	240.0	243.0	150	12000	scrpih1	Screaming Piha	0.9872
56	Spectrogram 1	1	243.0	246.0	150	12000	scrpih1	Screaming Piha	0.9890
57	Spectrogram 1	1	246.0	249.0	150	12000	scrpih1	Screaming Piha	0.3081
58	Spectrogram 1	1	249.0	252.0	150	12000	scrpih1	Screaming Piha	0.9881
59	Spectrogram 1	1	252.0	255.0	150	12000	scrpih1	Screaming Piha	0.9484
60	Spectrogram 1	1	255.0	258.0	150	12000	scrpih1	Screaming Piha	0.3114
61	Spectrogram 1	1	258.0	261.0	150	12000	scrpih1	Screaming Piha	0.9967
62	Spectrogram 1	1	261.0	264.0	150	12000	scrpih1	Screaming Piha	0.8253
63	Spectrogram 1	1	264.0	267.0	150	12000	scrpih1	Screaming Piha	0.9911
64	Spectrogram 1	1	267.0	270.0	150	12000	scrpih1	Screaming Piha	0.9900
65	Spectrogram 1	1	27.0	30.0	150	12000	scrpih1	Screaming Piha	0.9821
66	Spectrogram 1	1	3.0	6.0	150	12000	scrpih1	Screaming Piha	0.9916
67	Spectrogram 1	1	30.0	33.0	150	12000	scrpih1	Screaming Piha	0.9968
68	Spectrogram 1	1	33.0	36.0	150	12000	scrpih1	Screaming Piha	0.9938
69	Spectrogram 1	1	36.0	39.0	150	12000	scrpih1	Screaming Piha	0.9577
70	Spectrogram 1	1	39.0	42.0	150	12000	scrpih1	Screaming Piha	0.9845
71	Spectrogram 1	1	42.0	45.0	150	12000	scrpih1	Screaming Piha	0.9655
72	Spectrogram 1	1	45.0	48.0	150	12000	scrpih1	Screaming Piha	0.9913
73	Spectrogram 1	1	48.0	51.0	150	12000	scrpih1	Screaming Piha	0.9527
74	Spectrogram 1	1	51.0	54.0	150	12000	scrpih1	Screaming Piha	0.9798
75	Spectrogram 1	1	54.0	57.0	150	12000	scrpih1	Screaming Piha	0.9832
76	Spectrogram 1	1	57.0	60.0	150	12000	scrpih1	Screaming Piha	0.9904
77	Spectrogram 1	1	6.0	9.0	150	12000	scrpih1	Screaming Piha	0.9886
78	Spectrogram 1	1	60.0	63.0	150	12000	scrpih1	Screaming Piha	0.9850
79	Spectrogram 1	1	63.0	66.0	150	12000	scrpih1	Screaming Piha	0.9821
80	Spectrogram 1	1	66.0	69.0	150	12000	scrpih1	Screaming Piha	0.9942
81	Spectrogram 1	1	69.0	72.0	150	12000	scrpih1	Screaming Piha	0.9777
82	Spectrogram 1	1	72.0	75.0	150	12000	scrpih1	Screaming Piha	0.9953
83	Spectrogram 1	1	75.0	78.0	150	12000	scrpih1	Screaming Piha	0.9804
84	Spectrogram 1	1	78.0	81.0	150	12000	scrpih1	Screaming Piha	0.9957
85	Spectrogram 1	1	81.0	84.0	150	12000	scrpih1	Screaming Piha	0.9783
86	Spectrogram 1	1	84.0	87.0	150	12000	scrpih1	Screaming Piha	0.8686
87	Spectrogram 1	1	84.0	87.0	150	12000	brbhum	Broad-billed Hummingbird	0.1820
88	Spectrogram 1	1	84.0	87.0	150	12000	sinwre1	Sinaloa Wren	0.1364
89	Spectrogram 1	1	87.0	90.0	150	12000	scrpih1	Screaming Piha	0.9026
90	Spectrogram 1	1	9.0	12.0	150	12000	scrpih1	Screaming Piha	0.9811
91	Spectrogram 1	1	90.0	93.0	150	12000	scrpih1	Screaming Piha	0.9904
92	Spectrogram 1	1	93.0	96.0	150	12000	scrpih1	Screaming Piha	0.9795
93	Spectrogram 1	1	96.0	99.0	150	12000	scrpih1	Screaming Piha	0.3173
94	Spectrogram 1	1	99.0	102.0	150	12000	scrpih1	Screaming Piha	0.9953
